# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08685e-07 to 53.857 h/Mpc,
# number of wavenumbers equal to 6836
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_m                   10:d_tot                 11:phi                   12:psi                
       7.541689701244e-03       8.954668580673e-02      -4.298780748084e+02      -4.300759822192e+02      -2.733053664126e-01      -8.509732280151e+01      -2.968816370866e+02      -4.078759863227e+02      -4.292399560922e+02      -4.291467516199e+02       3.917951491057e-01       3.917949198056e-01 
       7.548171252619e-03       8.817939027341e-02      -4.305360382996e+02      -4.307345144932e+02      -2.746405655182e-01      -8.514938214960e+01      -2.972387749102e+02      -4.084746502732e+02      -4.298966550614e+02      -4.298033097097e+02       3.917209580234e-01       3.917207284059e-01 
       7.554653134395e-03       8.681118186403e-02      -4.311944037789e+02      -4.313934500148e+02      -2.759421830505e-01      -8.520139118662e+01      -2.975959356704e+02      -4.090736145112e+02      -4.305537549855e+02      -4.304602686684e+02       3.916467751184e-01       3.916465451885e-01 
       7.561135346255e-03       8.544731497031e-02      -4.318531709810e+02      -4.320527885209e+02      -2.772057384088e-01      -8.525334993688e+01      -2.979531190977e+02      -4.096728787041e+02      -4.312112556014e+02      -4.311176282316e+02       3.915726003997e-01       3.915723701645e-01 
       7.567617887884e-03       8.409298992240e-02      -4.325123396412e+02      -4.327125297496e+02      -2.784269752498e-01      -8.530525842528e+01      -2.983103249241e+02      -4.102724425199e+02      -4.318691566463e+02      -4.317753881355e+02       3.914984338771e-01       3.914982033455e-01 
       7.574100758968e-03       8.275341027628e-02      -4.331719094949e+02      -4.333726734385e+02      -2.796017265568e-01      -8.535711667644e+01      -2.986675528813e+02      -4.108723056266e+02      -4.325274578576e+02      -4.324335481167e+02       3.914242755600e-01       3.914240447427e-01 
       7.580583959197e-03       8.143370306233e-02      -4.338318802787e+02      -4.340332193269e+02      -2.807260566840e-01      -8.540892471532e+01      -2.990248027027e+02      -4.114724676936e+02      -4.331861589739e+02      -4.330921079127e+02       3.913501254588e-01       3.913498943684e-01 
       7.587067488260e-03       8.013889746227e-02      -4.344922517292e+02      -4.346941671538e+02      -2.817962517537e-01      -8.546068256688e+01      -2.993820741218e+02      -4.120729283903e+02      -4.338452597339e+02      -4.337510672611e+02       3.912759835838e-01       3.912757522346e-01 
       7.593551345848e-03       7.887399557469e-02      -4.351530235811e+02      -4.353555166562e+02      -2.828087181039e-01      -8.551239025573e+01      -2.997393668711e+02      -4.126736873841e+02      -4.345047598742e+02      -4.344104258976e+02       3.912018499433e-01       3.912016183515e-01 
       7.600035531656e-03       7.764374281238e-02      -4.358141955726e+02      -4.360172675751e+02      -2.837602790508e-01      -8.556404780723e+01      -3.000966806861e+02      -4.132747443460e+02      -4.351646591351e+02      -4.350701835618e+02       3.911277245489e-01       3.911274927320e-01 
       7.606520045377e-03       7.645295188980e-02      -4.364757674384e+02      -4.366794196475e+02      -2.846477394484e-01      -8.561565524600e+01      -3.004540153002e+02      -4.138760989438e+02      -4.358249572533e+02      -4.357303399893e+02       3.910536074087e-01       3.910533753859e-01 
       7.613004886709e-03       7.530616039541e-02      -4.371377389164e+02      -4.373419726139e+02      -2.854683324721e-01      -8.566721259734e+01      -3.008113704490e+02      -4.144777508482e+02      -4.364856539688e+02      -4.363908949193e+02       3.909794985335e-01       3.909792663256e-01 
       7.619490055350e-03       7.420771397252e-02      -4.378001097421e+02      -4.380049262122e+02      -2.862195599553e-01      -8.571871988606e+01      -3.011687458672e+02      -4.150796997276e+02      -4.371467490190e+02      -4.370518480885e+02       3.909053979319e-01       3.909051655609e-01 
       7.625975550998e-03       7.316186417623e-02      -4.384628796533e+02      -4.386682801826e+02      -2.868990978327e-01      -8.577017713746e+01      -3.015261412913e+02      -4.156819452527e+02      -4.378082421438e+02      -4.377131992358e+02       3.908313056144e-01       3.908310731036e-01 
       7.632461373357e-03       7.217263743241e-02      -4.391260483867e+02      -4.393320342645e+02      -2.875049267124e-01      -8.582158437669e+01      -3.018835564573e+02      -4.162844870934e+02      -4.384701330819e+02      -4.383749480994e+02       3.907572215904e-01       3.907569889646e-01 
       7.638947522127e-03       7.124381685770e-02      -4.397896156798e+02      -4.399961881977e+02      -2.880353635201e-01      -8.587294162894e+01      -3.022409911022e+02      -4.168873249200e+02      -4.391324215728e+02      -4.390370944179e+02       3.906831458699e-01       3.906829131546e-01 
       7.645433997014e-03       7.037893893252e-02      -4.404535812690e+02      -4.406607417212e+02      -2.884890135521e-01      -8.592424891936e+01      -3.025984449627e+02      -4.174904584022e+02      -4.397951073550e+02      -4.396996379295e+02       3.906090784619e-01       3.906088456839e-01 
       7.651920797725e-03       6.958143037912e-02      -4.411179448902e+02      -4.413256945733e+02      -2.888646572277e-01      -8.597550627288e+01      -3.029559177751e+02      -4.180938872089e+02      -4.404581901664e+02      -4.403625783712e+02       3.905350193745e-01       3.905347865614e-01 
       7.658407923965e-03       6.885421543206e-02      -4.417827062821e+02      -4.419910464953e+02      -2.891616115869e-01      -8.602671371507e+01      -3.033134092785e+02      -4.186976110121e+02      -4.411216697478e+02      -4.410259154835e+02       3.904609686187e-01       3.904607357988e-01 
       7.664895375446e-03       6.820024982099e-02      -4.424478651825e+02      -4.426567972273e+02      -2.893792168899e-01      -8.607787127128e+01      -3.036709192112e+02      -4.193016294826e+02      -4.417855458388e+02      -4.416896490055e+02       3.903869262040e-01       3.903866934064e-01 
       7.671383151877e-03       6.762199782232e-02      -4.431134213290e+02      -4.433229465093e+02      -2.895173252998e-01      -8.612897896688e+01      -3.040284473121e+02      -4.199059422912e+02      -4.424498181791e+02      -4.423537786765e+02       3.903128921399e-01       3.903126593943e-01 
       7.677871252970e-03       6.712175451515e-02      -4.437793744593e+02      -4.439894940818e+02      -2.895759818211e-01      -8.618003682723e+01      -3.043859933203e+02      -4.205105491088e+02      -4.431144865086e+02      -4.430183042360e+02       3.902388664361e-01       3.902386337726e-01 
       7.684359678440e-03       6.670144585475e-02      -4.444457243113e+02      -4.446564396849e+02      -2.895555957775e-01      -8.623104487779e+01      -3.047435569756e+02      -4.211154496068e+02      -4.437795505671e+02      -4.436832254236e+02       3.901648491020e-01       3.901646165510e-01 
       7.690848428002e-03       6.636281750583e-02      -4.451124706230e+02      -4.453237830591e+02      -2.894567827909e-01      -8.628200314399e+01      -3.051011380179e+02      -4.217206434561e+02      -4.444450100945e+02      -4.443485419790e+02       3.900908401470e-01       3.900906077392e-01 
       7.697337501373e-03       6.610713049564e-02      -4.457796131330e+02      -4.459915239456e+02      -2.892805990782e-01      -8.633291165146e+01      -3.054587361881e+02      -4.223261303290e+02      -4.451108648316e+02      -4.450142536428e+02       3.900168395812e-01       3.900166073475e-01 
       7.703826898272e-03       6.593556857593e-02      -4.464471515789e+02      -4.466596620842e+02      -2.890281992550e-01      -8.638377042555e+01      -3.058163512265e+02      -4.229319098962e+02      -4.457771145178e+02      -4.456803601544e+02       3.899428474134e-01       3.899426153845e-01 
       7.710316618418e-03       6.584867088218e-02      -4.471150856998e+02      -4.473281972166e+02      -2.887013081004e-01      -8.643457949202e+01      -3.061739828752e+02      -4.235379818304e+02      -4.464437588945e+02      -4.463468612551e+02       3.898688636538e-01       3.898686318604e-01 
       7.716806661532e-03       6.584702504806e-02      -4.477834152335e+02      -4.479971290832e+02      -2.883016166846e-01      -8.648533887633e+01      -3.065316308753e+02      -4.241443458027e+02      -4.471107977013e+02      -4.470137566847e+02       3.897948883115e-01       3.897946567840e-01 
       7.723297027339e-03       6.593063429843e-02      -4.484521399194e+02      -4.486664574255e+02      -2.878312997189e-01      -8.653604860426e+01      -3.068892949694e+02      -4.247510014859e+02      -4.477782306797e+02      -4.476810461846e+02       3.897209213964e-01       3.897206901649e-01 
       7.729787715562e-03       6.609941704022e-02      -4.491212594958e+02      -4.493361819844e+02      -2.872926312641e-01      -8.658670870135e+01      -3.072469749000e+02      -4.253579485519e+02      -4.484460575698e+02      -4.483487294953e+02       3.896469629178e-01       3.896467320120e-01 
       7.736278725928e-03       6.635268642920e-02      -4.497907737025e+02      -4.500063025022e+02      -2.866883340707e-01      -8.663731919352e+01      -3.076046704106e+02      -4.259651866740e+02      -4.491142781137e+02      -4.490168063590e+02       3.895730128861e-01       3.895727823349e-01 
       7.742770058165e-03       6.668972031040e-02      -4.504606822781e+02      -4.506768187199e+02      -2.860211921926e-01      -8.668788010648e+01      -3.079623812445e+02      -4.265727155242e+02      -4.497828920519e+02      -4.496852765166e+02       3.894990713103e-01       3.894988411422e-01 
       7.749261712000e-03       6.710932206509e-02      -4.511309849620e+02      -4.513477303791e+02      -2.852943128973e-01      -8.673839146588e+01      -3.083201071456e+02      -4.271805347756e+02      -4.504518991256e+02      -4.503541397096e+02       3.894251382002e-01       3.894249084429e-01 
       7.755753687166e-03       6.761008070356e-02      -4.518016814936e+02      -4.520190372218e+02      -2.845109972824e-01      -8.678885329761e+01      -3.086778478583e+02      -4.277886441010e+02      -4.511212990763e+02      -4.510233956801e+02       3.893512135655e-01       3.893509842456e-01 
       7.762245983393e-03       6.819011529914e-02      -4.524727716120e+02      -4.526907389895e+02      -2.836748010758e-01      -8.683926562754e+01      -3.090356031272e+02      -4.283970431734e+02      -4.517910916451e+02      -4.516930441696e+02       3.892772974155e-01       3.892770685588e-01 
       7.768738600416e-03       6.884750982918e-02      -4.531442550575e+02      -4.533628354248e+02      -2.827893686290e-01      -8.688962848161e+01      -3.093933726978e+02      -4.290057316665e+02      -4.524612765743e+02      -4.523630849209e+02       3.892033897604e-01       3.892031613916e-01 
       7.775231537970e-03       6.957983644429e-02      -4.538161315694e+02      -4.540353262695e+02      -2.818586133067e-01      -8.693994188567e+01      -3.097511563156e+02      -4.296147092535e+02      -4.531318536051e+02      -4.530335176759e+02       3.891294906094e-01       3.891292627521e-01 
       7.781724795790e-03       7.038449888426e-02      -4.544884008881e+02      -4.547082112664e+02      -2.808865609956e-01      -8.699020586577e+01      -3.101089537268e+02      -4.302239756085e+02      -4.538028224801e+02      -4.537043421777e+02       3.890555999726e-01       3.890553726492e-01 
       7.788218373616e-03       7.125861670769e-02      -4.551610627526e+02      -4.553814901566e+02      -2.798774029034e-01      -8.704042044765e+01      -3.104667646772e+02      -4.308335304040e+02      -4.544741829398e+02      -4.543755581679e+02       3.889817178587e-01       3.889814910900e-01 
       7.794712271187e-03       7.219902654686e-02      -4.558341169049e+02      -4.560551626849e+02      -2.788354537313e-01      -8.709058565772e+01      -3.108245889151e+02      -4.314433733160e+02      -4.551459347286e+02      -4.550471653913e+02       3.889078442790e-01       3.889076180848e-01 
       7.801206488243e-03       7.320238726697e-02      -4.565075630843e+02      -4.567292285925e+02      -2.777651162825e-01      -8.714070152181e+01      -3.111824261868e+02      -4.320535040174e+02      -4.558180775875e+02      -4.557191635899e+02       3.888339792422e-01       3.888337536405e-01 
       7.807701024527e-03       7.426509047124e-02      -4.571814010299e+02      -4.574036876212e+02      -2.766709150119e-01      -8.719076806572e+01      -3.115402762394e+02      -4.326639221815e+02      -4.564906112577e+02      -4.563915525056e+02       3.887601227567e-01       3.887598977642e-01 
       7.814195879782e-03       7.538328725221e-02      -4.578556304835e+02      -4.580785395151e+02      -2.755574405236e-01      -8.724078531585e+01      -3.118981388217e+02      -4.332746274837e+02      -4.571635354829e+02      -4.570643318833e+02       3.886862748334e-01       3.886860504652e-01 
       7.820691053755e-03       7.655297897633e-02      -4.585302511848e+02      -4.587537840162e+02      -2.744293515846e-01      -8.729075329811e+01      -3.122560136817e+02      -4.338856195976e+02      -4.578368500047e+02      -4.577375014653e+02       3.886124354808e-01       3.886122117503e-01 
       7.827186546191e-03       7.776987524156e-02      -4.592052628759e+02      -4.594294208688e+02      -2.732913335790e-01      -8.734067203889e+01      -3.126139005691e+02      -4.344968981992e+02      -4.585105545671e+02      -4.584110609966e+02       3.885386047095e-01       3.885383816286e-01 
